chr	start	end
5	76706523	76708523
5	76714694	76716694
5	76716759	76718759
5	76757996	76759996
5	76925538	76927538
5	76931809	76933846
5	76986309	76988309
5	77003092	77005092
5	77071049	77073049
5	77297769	77299848
5	77310339	77312370
5	77333946	77336063
5	77395835	77397837
5	77408637	77410637
5	77460466	77462466
5	77470634	77472634
5	77522282	77524282
5	77783845	77785845
5	78180545	78182545
5	78250211	78252211
5	78259262	78261271
5	78279974	78281974
5	78293042	78295118
5	78339223	78341363
5	78350728	78352728
5	78358457	78360457
5	78375566	78377566
5	78377748	78380637
5	78383363	78385363
5	78416048	78418052
5	78425789	78427877
5	78531606	78534488
5	78601230	78603230
5	78609156	78611472
5	78745817	78747817
5	78939975	78942005
5	79023949	79036095
5	79038740	79042161
5	79047619	79049619
5	79094398	79096398
5	79280467	79283908
5	79330426	79332429
5	79362804	79364804
5	79367142	79369142
5	79371720	79373837
5	79374018	79376038
5	79377303	79379940
5	79615278	79618198
5	79731701	79735395
5	79737961	79739961
5	79740086	79742086
5	79743001	79745001
5	79751286	79753286
5	79754260	79756260
5	79767610	79771522
5	79808468	79810468
5	79836534	79838622
5	79853762	79856769
5	79928755	79930755
5	79948866	79951771
5	79965100	79967100
5	79973850	79975850
5	80020292	80022292
5	80039351	80041412
5	80056497	80058497
5	80063693	80065693
5	80070553	80072553
5	80082436	80084436
5	80255614	80257803
5	80368038	80370104
5	80381776	80383776
5	80387624	80389624
5	80407654	80409659
5	80418508	80420508
5	80475083	80477083
5	80512260	80514260
5	80547629	80549629
5	80549934	80551934
5	80552640	80554640
5	80603460	80605460
5	80606046	80609468
5	80625334	80629385
5	80630611	80632664
5	80637510	80639510
5	80654779	80656779
5	80680601	80682601
5	80688853	80690853
5	80768591	80771354
5	81282434	81284434
5	81353423	81355423
5	81571030	81573238
5	81612822	81614822
5	82399869	82401869
5	82785009	82787249
5	82788388	82790662
5	82807030	82809055
5	82814252	82818216
5	82831894	82833894
5	82834808	82838922
5	82848244	82851785
5	82936410	82938410
5	82939204	82941369
5	82947542	82949542
5	82968322	82970324
5	83238249	83240249
5	83355176	83357176
5	83361312	83363312
5	83475279	83477279
5	86563705	86565735
5	86628135	86630135
5	86644027	86646027
5	86658294	86660294
5	86671743	86673817
5	86674600	86676600
5	86704160	86706168
5	87501257	87503257
5	87515503	87517540
5	87535628	87537628
5	88026628	88028628
5	88056116	88058116
5	88099493	88101493
5	89694346	89696346
5	89768974	89770974
5	89801476	89803476
5	89814165	89816165
5	89819869	89821869
5	89922441	89925394
5	89932593	89934593
5	89937843	89939843
5	89942581	89944581
5	89947228	89950754
5	89967380	89969380
5	89970098	89972991
5	89974414	89978181
5	89980640	89982812
5	89985671	89991308
5	89991812	89993918
5	90000224	90002224
5	90006069	90008069
5	90015762	90017762
5	90023663	90025663
5	90040458	90042570
5	90048607	90050607
5	90051364	90053799
5	90054259	90056259
5	90058213	90060270
5	90072736	90074736
5	90077958	90080073
5	90086073	90088073
5	90100270	90102270
5	90105685	90107685
5	90367384	90369384
5	90444843	90446963
5	90448124	90450124
5	90458600	90460600
5	90668649	90670649
5	90677741	90679741
5	92922742	92924742
5	92928284	92930284
5	93158971	93160971
5	93293640	93295640
5	93855344	93857545
5	93858642	93860642
5	93871799	93873799
5	93963808	93967272
5	93988035	93990035
5	94004922	94006922
5	94013548	94015548
5	94023330	94025330
5	94029820	94031836
5	94203069	94205069
5	94223595	94225595
5	94229504	94231504
5	94243954	94245954
5	94287941	94289941
5	94416174	94418174
5	94748819	94750819
5	94763370	94765370
5	94771571	94773612
5	94784984	94786984
5	94813015	94815139
5	94829446	94831446
5	94838536	94840536
5	94841706	94843706
5	94856921	94858921
5	94859229	94861268
5	94862780	94864780
5	94900720	94904613
5	94921371	94923371
5	94956045	94958261
5	94990942	94992942
5	94993400	94995400
5	94998674	95000674
5	95066605	95068605
5	95071668	95073668
5	95090206	95092419
5	95115053	95117053
5	95127798	95129798
5	95157250	95159250
5	95223596	95225596
5	95225836	95227836
5	95233138	95235138
5	95235420	95237453
5	95241461	95243461
5	95248572	95250572
5	95728049	95730049
5	95742993	95744993
5	95745522	95747522
5	95756638	95758638
5	95763945	95766014
5	95767741	95769741
5	96064359	96067561
5	96070937	96074563
5	96074744	96079456
5	96088836	96091425
5	96097042	96099042
5	96100024	96102032
5	96102149	96104620
5	96106378	96108378
5	96111139	96113139
5	96117775	96120772
5	96126868	96130650
5	96131886	96133928
5	96138198	96140576
5	96231076	96233076
5	96236330	96240236
5	96243811	96246342
5	96247496	96249496
5	96252275	96254275
5	96314371	96316613
5	96319900	96321900
5	96328562	96330562
5	96331155	96333158
5	96357165	96359165
5	96429593	96431593
5	96477218	96479219
5	96497800	96499800
5	96513780	96515780
5	98114373	98116373
5	98127936	98130381
5	98191164	98194915
5	98198289	98200289
5	98205448	98207448
5	98215980	98218028
5	98229374	98231374
5	98235702	98239653
5	99870244	99872359
5	100230408	100232421
5	101584380	101586380
5	101592662	101594662
5	101595026	101597026
5	101605504	101607504
5	101626151	101628151
5	101630696	101632696
5	101708074	101710074
5	101725744	101727744
5	101747729	101749824
5	101754638	101756653
5	101773465	101775465
5	101794420	101796420
5	101812558	101814558
5	101814888	101816888
5	101833286	101835286
5	102236082	102238082
5	102261314	102263314
5	102281583	102283583
5	102294638	102297909
5	102308859	102310886
5	102341614	102343614
5	102363752	102365752
5	102422609	102424724
5	102432112	102434146
5	102441566	102443568
5	102481368	102483368
5	102489604	102491604
5	102502938	102504938
5	102521098	102523098
5	102610689	102612689
5	102887040	102889040
5	102893627	102896831
5	107005239	107007278
5	108202464	108204476
5	108206080	108208080
5	108671996	108673996
5	108678963	108680963
5	108690730	108692730
5	108697639	108699639
5	108703394	108705394
5	108716230	108718230
5	109025216	109027226
5	109050898	109052898
5	109090146	109092146
5	109109515	109111515
5	109116132	109118132
5	109124194	109126194
5	109155003	109157003
5	109177098	109179098
5	109180636	109182636
5	109189935	109191936
5	109199851	109201851
5	110001974	110003974
5	110073824	110075968
5	110078482	110080482
5	110082952	110084952
5	110096160	110098443
5	110406714	110408714
5	110426983	110429286
5	110431820	110433820
5	110435301	110437346
5	110444894	110447894
5	110455752	110457752
5	110559258	110561258
5	110783900	110785905
5	110813086	110815086
5	110818852	110821063
5	110835774	110837774
5	111070144	111072144
5	111310054	111312054
5	111499730	111501816
5	111503473	111507671
5	111530387	111532387
5	111539072	111542141
5	111544660	111546669
5	111569362	111571456
5	111574384	111577424
5	111594670	111596670
5	111599656	111601656
5	111610059	111612059
5	111615010	111617010
5	111642080	111644109
5	111753740	111755740
5	112197204	112199204
5	112199429	112201429
5	112237154	112239154
5	112342670	112344670
5	112348044	112350083
5	112363708	112365708
5	112383868	112385920
5	112388515	112390515
5	112402786	112404786
5	112405789	112407790
5	112417585	112420851
5	112438981	112440981
5	112457514	112459514
5	112478000	112480049
5	112675297	112677327
5	112719684	112721792
5	112768745	112771416
5	112823027	112825069
5	112867683	112869683
5	112870365	112872365
5	112873841	112875841
5	112887876	112890290
5	112898102	112900102
5	112900652	112903977
5	112925877	112930081
5	113697646	113699754
5	113807807	113809807
5	114468657	114470836
5	114481895	114484031
5	114505880	114507880
5	114512459	114514460
5	114572699	114574699
5	114587904	114589904
5	114604498	114608246
5	114631147	114633147
5	114859433	114861605
5	114877822	114880101
5	114915555	114917588
5	114955348	114957348
5	114960396	114962396
5	115147876	115149876
5	115166564	115169365
5	115176237	115178237
5	115297311	115299968
5	115319355	115321379
5	115326833	115328833
5	115335292	115337292
5	115337534	115340038
5	115427371	115429371
5	115468789	115470789
5	115781432	115784386
5	115817258	115819258
5	115826517	115828517
5	115830176	115832176
5	115836962	115838962
5	118175649	118177782
5	118182823	118184891
5	118263366	118265366
5	118273900	118275963
5	118279306	118281306
5	118323184	118325184
5	118432784	118434784
5	118450943	118452943
5	118453599	118455599
5	118455823	118457823
5	118467907	118470695
5	118482015	118486783
5	118501365	118503365
5	118505090	118507448
5	118512796	118514918
5	118524456	118526479
5	118528594	118530596
5	118555760	118557760
5	118573705	118577144
5	118581740	118583740
5	118808635	118810635
5	118823930	118825930
5	118828578	118830578
5	118834161	118836231
5	118968692	118971108
5	120021006	120023215
5	121186792	121189325
5	121308945	121310973
5	121354909	121357403
5	121408827	121412108
5	121412147	121414646
5	121487458	121489667
5	121738511	121740511
5	121757611	121760120
5	121775345	121777345
5	121785288	121787959
5	122130014	122132014
5	122143031	122145031
5	122151647	122153996
5	122160745	122164345
5	122334651	122338646
5	122342409	122344409
5	122360517	122362554
5	122424817	122427150
5	122434456	122436540
5	122521808	122523868
5	122684657	122686705
5	122747238	122749238
5	122750791	122752791
5	122753132	122755132
5	122925124	122927124
5	123973847	123975847
5	123978294	123980970
5	123981384	123985736
5	125806976	125808976
5	125884897	125886897
5	125889035	125891035
5	125911869	125913869
5	125917631	125919631
5	125929871	125931871
5	125967260	125969260
5	126139527	126141527
5	126146472	126148533
5	126160705	126162705
5	126212933	126214933
5	126249664	126251664
5	126252681	126254806
5	126731246	126733264
5	126752474	126754474
5	126754791	126756873
5	126757397	126759397
5	126768161	126770161
5	126775434	126777434
5	126782286	126784286
5	126864998	126866998
5	126868339	126870373
5	126882578	126884578
5	126886553	126888553
5	126992382	126994382
5	127418931	127421173
5	127465839	127467839
5	127485941	127487941
5	127598260	127600260
5	127606688	127608688
5	127610782	127614674
5	127614885	127616885
5	127621440	127623440
5	127646036	127649405
5	127669492	127672255
5	127673683	127675683
5	127680168	127682173
5	127684050	127687571
5	127699294	127701294
5	127727882	127730018
5	127781297	127783297
5	127862579	127864579
5	128300890	128303288
5	128319969	128321969
5	128323308	128325308
5	128350629	128352660
5	128367912	128369912
5	128429642	128431642
5	128439648	128442051
5	128447602	128449675
5	128795893	128798315
5	128956938	128958938
5	129029525	129031525
5	129036204	129038233
5	129038990	129041007
5	129518928	129521338
5	130497300	130499300
5	130725695	130727695
5	130763649	130765892
5	130781237	130783243
5	130796619	130798619
5	130807381	130809381
5	130856123	130858123
5	130927151	130929151
5	130939344	130941344
5	131006351	131009484
5	131043951	131045951
5	131297273	131299273
5	131304883	131306883
5	131325652	131327652
5	131328826	131330826
5	131397098	131399377
5	131409526	131411593
5	131527777	131529777
5	131542541	131544541
5	131545032	131547032
5	131597316	131599316
5	131605692	131607692
5	131629476	131631571
5	131656904	131659021
5	131670581	131672599
5	131675304	131677324
5	131704701	131706926
5	131713129	131715129
5	131723675	131727550
5	131795356	131797356
5	131878029	131880029
5	131892069	131895985
5	131923421	131925421
5	131938115	131940115
5	131972895	131974895
5	131994956	131996963
5	132031356	132033356
5	132038176	132040176
5	132050591	132052591
5	132060834	132062834
5	132068983	132070983
5	132082397	132084397
5	132086667	132089641
5	132093235	132095235
5	132095546	132098207
5	132148322	132151842
5	132157553	132162699
5	132196343	132198343
5	132218077	132220077
5	132222552	132224552
5	132231148	132233861
5	132268927	132271418
5	132402170	132404170
5	132408712	132410712
5	132425978	132427978
5	132431903	132433903
5	132436472	132438472
5	132533876	132536417
5	132536713	132538713
5	132552074	132554074
5	132555523	132557523
5	132560515	132562515
5	132735536	132737643
5	133294211	133296211
5	133315512	133317556
5	133327003	133329003
5	133450652	133452702
5	133478316	133480316
5	133481026	133483026
5	133495811	133497811
5	133508715	133510715
5	133641326	133643326
5	133643409	133645409
5	133654067	133656067
5	133656535	133658535
5	133715494	133717494
5	133744634	133748354
5	133894609	133896651
5	133900934	133903066
5	133913639	133915958
5	133944288	133946288
5	133983866	133985866
5	133996162	133998162
5	134001616	134003621
5	134009341	134011768
5	134014345	134016345
5	134017085	134019085
5	134027310	134029310
5	134032719	134034719
5	134043558	134045558
5	134058261	134060261
5	134075818	134077818
5	134098608	134100608
5	134115831	134117831
5	134146025	134148025
5	134190087	134192087
5	134222742	134224742
5	134293802	134295804
5	134330968	134332968
5	134342662	134346156
5	134363465	134365465
5	134678099	134680099
5	134784439	134786439
5	134869672	134871672
5	134909291	134911291
5	134913482	134915482
5	135185140	135187152
5	135187391	135189391
5	135230159	135232161
5	135282187	135284187
5	135286013	135288013
5	135363784	135365784
5	135382016	135384016
5	135384161	135386161
5	135389446	135393449
5	135548206	135550206
5	135586339	135588339
5	135609450	135611450
5	135691416	135693743
5	136313409	136315411
5	136323187	136325187
5	136475288	136477288
5	136963010	136965010
5	136973798	136975820
5	137087945	137089945
5	137205675	137207675
5	137218237	137220276
5	137221934	137223978
5	137241082	137245571
5	137259793	137262612
5	137270518	137272518
5	137274935	137278675
5	137280626	137282626
5	137294899	137296899
5	137423638	137427714
5	137453585	137455585
5	137464026	137466026
5	137474829	137476829
5	137480511	137482511
5	137484373	137486373
5	137497989	137499989
5	137502737	137504739
5	137513288	137516500
5	137519248	137522338
5	137587690	137590530
5	137592620	137594620
5	137621290	137623939
5	137624236	137626236
5	137679762	137683594
5	137687497	137689497
5	137712463	137714463
5	137725807	137728745
5	137732896	137736703
5	137752169	137757537
5	137764648	137768194
5	137773897	137775897
5	137779499	137782026
5	137800592	137804608
5	137845270	137847275
5	137847516	137849516
5	137893331	137895331
5	137908456	137910458
5	138159248	138161248
5	138162339	138164377
5	138208190	138210190
5	138239093	138241093
5	138259979	138262042
5	138268609	138270609
5	138285881	138287896
5	138455763	138457776
5	138652334	138655701
5	138656673	138658673
5	138660966	138662966
5	138712688	138717258
5	138717915	138719915
5	138722457	138724457
5	138738686	138740707
5	138754784	138756784
5	138760918	138762918
5	138763299	138765299
5	138772167	138774226
5	138854859	138858955
5	138860257	138862257
5	139188396	139190396
5	139192183	139194200
5	139196120	139198120
5	139201318	139203369
5	139226532	139229078
5	139231600	139233600
5	139265923	139267923
5	139421232	139423644
5	139573209	139575209
5	139679027	139681027
5	139713256	139715257
5	139739434	139744142
5	139744783	139748045
5	139750942	139752942
5	139814820	139816820
5	139817159	139819159
5	139875129	139877379
5	139885536	139888410
5	139906772	139910138
5	139914026	139916026
5	139916766	139918766
5	139929418	139932725
5	139936015	139943256
5	139945792	139948520
5	140010551	140013131
5	140020625	140023608
5	140023659	140025659
5	140026503	140028503
5	140030720	140034536
5	140039378	140041378
5	140046889	140049785
5	140050185	140053352
5	140053696	140055696
5	140056509	140058509
5	140069446	140071818
5	140072172	140074790
5	140075181	140078150
5	140079460	140081460
5	140206823	140211033
5	140234787	140238158
5	140247870	140251903
5	140254115	140258401
5	140261129	140265171
5	140305489	140309768
5	140346284	140349766
5	140430183	140433885
5	140473406	140477510
5	140479234	140483570
5	140501232	140504884
5	140514038	140518143
5	140528938	140532944
5	140552017	140555632
5	140556681	140560729
5	140561304	140565308
5	140571185	140575530
5	140578514	140582684
5	140587674	140591794
5	140593613	140596991
5	140602105	140606265
5	140624182	140628478
5	140681707	140684301
5	140698219	140700219
5	140717566	140721773
5	140722769	140726890
5	140771679	140775270
5	140792863	140795851
5	140796617	140804161
5	140809984	140813248
